,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3008,3165206,São Thomé das Letras,31,MG,509.2850393700786,519.5962962962959,498.7992592592593,520.2913385826772,491.4074074074074
3009,3165305,São Vicente de Minas,31,MG,522.3017241379312,533.0710382513661,510.3027322404373,532.0183908045977,568.1967213114754
3010,3165404,Sapucaí-Mirim,31,MG,524.4905982905982,538.3541666666669,522.6491666666668,555.4504273504274,576.0
3011,3165503,Sardoá,31,MG,497.672440944882,505.0081481481481,493.2340740740739,511.23307086614165,526.8148148148148
3012,3165537,Sarzedo,31,MG,512.907722513089,522.728571428571,514.7091575091578,526.4543193717271,518.7789987789988
3013,3165552,Setubinha,31,MG,489.80451977401134,501.05966850828725,487.39281767955794,496.9638418079099,490.82872928176795
3014,3165560,Sem-Peixe,31,MG,498.9095238095237,490.428125,498.3781249999999,490.9650793650793,448.75
3015,3165578,Senador Amaral,31,MG,501.75070422535225,511.7256410256408,505.78333333333325,509.0225352112676,457.6923076923077
3016,3165602,Senador Cortes,31,MG,517.9371428571428,539.2399999999999,511.83714285714296,533.9685714285715,528.5714285714286
3017,3165701,Senador Firmino,31,MG,522.9679487179486,544.0200000000001,516.0551515151516,567.6166666666666,552.3636363636364
3018,3165800,Senador José Bento,31,MG,524.7761904761907,545.9952380952382,523.3857142857144,585.2619047619049,586.6666666666666
3019,3165909,Senador Modestino Gonçalves,31,MG,511.99225352112654,514.4929032258066,496.5070967741936,498.2394366197184,467.0967741935484
3020,3166006,Senhora de Oliveira,31,MG,541.375,547.534328358209,515.5873134328359,580.5554687499998,569.5522388059702
3021,3166105,Senhora do Porto,31,MG,503.6033333333334,510.9709677419355,493.2193548387097,512.6033333333332,478.06451612903226
3022,3166204,Senhora dos Remédios,31,MG,511.69750000000005,526.5452830188675,508.21792452830215,543.9544999999997,543.7735849056604
3023,3166303,Sericita,31,MG,509.39449541284404,526.7424778761066,499.8513274336285,508.362385321101,533.2743362831858
3024,3166402,Seritinga,31,MG,506.00294117647053,536.0171428571427,523.7285714285715,529.9617647058824,526.8571428571429
3025,3166501,Serra Azul de Minas,31,MG,492.6702127659574,497.55294117647065,489.58235294117634,486.3851063829788,487.84313725490193
3026,3166600,Serra da Saudade,31,MG,499.7235294117647,483.7235294117647,496.3588235294118,489.90588235294115,490.5882352941176
3027,3166709,Serra dos Aimorés,31,MG,488.4920529801321,493.30641025641006,480.503205128205,485.10463576158935,490.2564102564103
3028,3166808,Serra do Salitre,31,MG,502.2197604790422,516.8649484536083,495.6469072164951,518.4640718562875,510.6185567010309
3029,3166907,Serrania,31,MG,506.43796791443845,519.479381443299,503.33195876288664,524.8812834224599,517.2164948453608
3030,3166956,Serranópolis de Minas,31,MG,474.57631578947394,485.18589743589746,485.04102564102567,486.1578947368421,525.1282051282051
3031,3167004,Serranos,31,MG,508.59,522.5046511627908,498.2372093023256,489.7925,484.6511627906977
3032,3167103,Serro,31,MG,501.88960784313684,509.44916820702423,495.3025878003698,500.4866666666665,483.4011090573013
3033,3167202,Sete Lagoas,31,MG,534.9965529558839,539.7374082294705,525.7934778897035,548.6446865511721,572.2588355813557
3034,3167301,Silveirânia,31,MG,515.2901408450703,531.9438356164385,504.5205479452053,542.4535211267604,546.8493150684932
3035,3167400,Silvianópolis,31,MG,531.4716666666666,535.3919354838711,515.7080645161291,544.0866666666666,555.8064516129032
3036,3167509,Simão Pereira,31,MG,496.16399999999993,511.52592592592606,508.70370370370387,511.76000000000016,531.1111111111111
3037,3167608,Simonésia,31,MG,506.0331550802139,513.7397959183675,499.98571428571427,508.73689839572194,505.40816326530614
3038,3167707,Sobrália,31,MG,506.4455555555557,522.679569892473,506.19354838709677,538.7311111111111,540.2150537634409
3039,3167806,Soledade de Minas,31,MG,507.5925373134329,531.8805555555554,516.2972222222221,520.0402985074626,541.6666666666666
3040,3167905,Tabuleiro,31,MG,531.2127659574468,536.2729166666668,513.0729166666666,523.5787234042551,539.1666666666666
3041,3168002,Taiobeiras,31,MG,510.2088917525772,515.8400744416872,504.4480148883381,531.4145618556703,514.8138957816377
3042,3168051,Taparuba,31,MG,486.0525423728815,498.141935483871,490.6790322580645,503.2728813559321,503.5483870967742
3043,3168101,Tapira,31,MG,541.3740740740741,555.6290322580645,527.8387096774194,572.8666666666667,575.483870967742
3044,3168200,Tapiraí,31,MG,501.33333333333326,512.9307692307693,492.59487179487184,493.9916666666667,484.61538461538464
3045,3168309,Taquaraçu de Minas,31,MG,506.01772151898746,516.8785714285713,496.82738095238085,492.6670886075951,480.7142857142857
3046,3168408,Tarumirim,31,MG,511.7326996197719,513.3727941176468,500.68161764705883,520.628517110266,527.2794117647059
3047,3168507,Teixeiras,31,MG,524.7177777777779,538.0611904761902,515.992142857143,545.800740740741,581.8571428571429
3048,3168606,Teófilo Otoni,31,MG,512.3055393586025,524.2902355362455,511.8561399496902,524.0745869776492,525.8769723302081
3049,3168705,Timóteo,31,MG,531.1891203703714,543.6542076991947,528.2996866606983,562.7669907407411,580.9668755595345
3050,3168804,Tiradentes,31,MG,528.2283582089552,537.699069767442,529.278604651163,548.2502487562186,582.1395348837209
3051,3168903,Tiros,31,MG,505.18,522.5373493975902,508.32168674698784,518.7087500000004,546.7469879518072
3052,3169000,Tocantins,31,MG,533.7474452554742,538.27793594306,523.1797153024909,558.8572992700729,544.1992882562278
3053,3169059,Tocos do Moji,31,MG,510.7640000000002,506.4392156862747,501.24117647058813,535.97,518.8235294117648
3054,3169109,Toledo,31,MG,507.9086206896551,523.1238095238098,499.0253968253968,521.2137931034482,502.85714285714283
3055,3169208,Tombos,31,MG,506.73085106382985,491.0061855670103,496.83195876288687,521.1127659574465,496.70103092783506
3056,3169307,Três Corações,31,MG,521.388530734633,536.9979121670272,524.1177825773947,546.1622938530737,533.2901367890569
3057,3169356,Três Marias,31,MG,516.4892813641901,520.3490127758423,510.5384436701509,525.9166869671135,522.3693379790941
3058,3169406,Três Pontas,31,MG,516.7686224489798,529.5872874493924,516.4999999999998,534.0118197278907,533.2955465587045
3059,3169505,Tumiritinga,31,MG,495.0900709219859,491.15102040816345,491.9748299319728,500.2354609929078,442.0408163265306
3060,3169604,Tupaciguara,31,MG,516.0724731182797,514.7586912065435,509.6541922290387,527.3341935483868,534.8875255623722
3061,3169703,Turmalina,31,MG,524.9503875968996,527.9907407407411,515.6296296296298,534.6804263565895,534.9629629629629
3062,3169802,Turvolândia,31,MG,505.1268656716418,510.30277777777764,499.00277777777774,525.4000000000001,507.77777777777777
3063,3169901,Ubá,31,MG,540.6327795240235,546.4293133047203,528.02948497854,568.0748540637625,578.3519313304721
3064,3170008,Ubaí,31,MG,488.2866666666664,485.11258741258735,475.3972027972029,477.6266666666665,480.13986013986016
3065,3170057,Ubaporanga,31,MG,514.3341637010677,519.3911564625847,502.3636054421768,520.5483985765123,558.7755102040817
3066,3170107,Uberaba,31,MG,537.279838360516,544.8796273629806,531.7923840609271,554.6344638475988,565.0183598531212
3067,3170206,Uberlândia,31,MG,535.5996016636401,546.8037226928237,532.4826125724455,552.3783492472651,577.4164065983058
3068,3170305,Umburatiba,31,MG,470.1333333333333,472.80555555555554,471.3027777777778,462.7277777777779,456.1111111111111
3069,3170404,Unaí,31,MG,505.57843494085466,509.5385732592914,501.5190944041007,506.97688808007234,502.5886373344724
3070,3170438,União de Minas,31,MG,489.92307692307685,497.7292682926829,496.28536585365856,512.2615384615385,474.1463414634146
3071,3170479,Uruana de Minas,31,MG,476.86865671641795,475.3662162162162,472.78108108108114,495.00597014925387,443.7837837837838
3072,3170503,Urucânia,31,MG,512.7470198675495,528.4886075949368,504.52341772151914,519.8152317880792,534.1772151898734
3073,3170529,Urucuia,31,MG,481.7834254143647,484.2589108910893,475.64851485148506,466.23535911602204,460.2970297029703
3074,3170578,Vargem Alegre,31,MG,522.398,530.3790849673202,509.1019607843136,526.9673333333333,553.3333333333334
3075,3170602,Vargem Bonita,31,MG,492.1933333333332,499.74,484.7711111111111,504.39777777777783,496.44444444444446
3076,3170651,Vargem Grande do Rio Pardo,31,MG,476.1881889763779,474.0570370370368,476.6377777777779,505.75118110236235,446.0740740740741
3077,3170701,Varginha,31,MG,533.9775037369212,546.1034011220197,531.0968443197753,559.951158445441,570.820476858345
3078,3170750,Varjão de Minas,31,MG,501.46202531645577,510.3261904761905,504.69642857142867,527.8518987341772,517.3809523809524
3079,3170800,Várzea da Palma,31,MG,505.0288590604018,507.13076923076915,496.69924337957127,512.8806711409399,494.77931904161414
3080,3170909,Varzelândia,31,MG,492.5214057507989,508.48247734138965,490.94380664652584,504.56357827476046,504.4712990936556
3081,3171006,Vazante,31,MG,520.3706008583692,527.4936475409838,509.17520491803276,534.7442060085833,564.3852459016393
3082,3171030,Verdelândia,31,MG,466.7297520661157,460.6526315789473,459.5090225563912,463.6553719008264,416.2406015037594
3083,3171071,Veredinha,31,MG,503.85514705882343,518.6879432624114,505.8482269503547,524.4823529411764,518.8652482269504
3084,3171105,Veríssimo,31,MG,503.1333333333333,504.54545454545456,493.8242424242425,475.76333333333326,514.5454545454545
3085,3171154,Vermelho Novo,31,MG,507.1019607843137,502.361320754717,495.9764150943397,518.463725490196,524.1509433962265
3086,3171204,Vespasiano,31,MG,512.1214943342777,524.9063973063984,516.5747811447814,520.9598087818696,515.8114478114478
3087,3171303,Viçosa,31,MG,550.4890049009167,560.1295337851703,535.5996303142335,573.2815469848706,594.0685972478949
3088,3171402,Vieiras,31,MG,505.61120689655166,512.6583333333334,497.35999999999996,508.81724137931053,533.8333333333334
3089,3171501,Mathias Lobato,31,MG,515.1549019607843,504.16792452830185,510.3584905660376,503.8607843137255,536.2264150943396
3090,3171600,Virgem da Lapa,31,MG,500.4567346938776,512.499203187251,502.53505976095613,511.5677551020409,533.3067729083665
3091,3171709,Virgínia,31,MG,510.5401960784315,524.3698113207547,525.646226415094,544.8392156862744,521.1320754716982
3092,3171808,Virginópolis,31,MG,516.6388059701492,540.1784688995216,515.3722488038279,537.0935323383086,562.3923444976076
3093,3171907,Virgolândia,31,MG,517.8274999999998,531.1439024390244,516.4926829268293,528.81625,545.1219512195122
3094,3172004,Visconde do Rio Branco,31,MG,536.0252321981425,541.3924107142859,524.8766369047619,565.8755417956653,571.6964285714286
3095,3172103,Volta Grande,31,MG,486.82708333333335,494.25,500.4519230769231,510.41249999999997,497.6923076923077
3096,3172202,Wenceslau Braz,31,MG,520.6254545454547,543.4576271186442,513.3186440677965,549.4618181818183,545.7627118644068
3097,3200102,Afonso Cláudio,32,ES,524.5397849462361,533.7956611570249,514.1537190082639,538.4479569892467,556.2809917355372
3098,3200136,Águia Branca,32,ES,500.81969696969713,502.2023474178403,485.9206572769953,505.8797979797982,521.7840375586854
3099,3200169,Água Doce do Norte,32,ES,495.40181159420285,502.0789473684209,486.13614035087716,495.84637681159404,472.35087719298247
3100,3200201,Alegre,32,ES,521.6497797356833,526.7449786324785,507.3157051282052,521.4535242290754,525.3205128205128
3101,3200300,Alfredo Chaves,32,ES,529.6254464285712,536.1536480686697,510.9133047210299,544.2504464285711,539.9141630901288
3102,3200359,Alto Rio Novo,32,ES,499.64786324786303,509.32540983606543,496.8229508196722,500.79658119658126,558.688524590164
3103,3200409,Anchieta,32,ES,513.7444274809163,517.1641509433967,509.5429608127726,520.8245801526723,515.6168359941945
3104,3200508,Apiacá,32,ES,520.7251908396947,522.95401459854,503.3883211678832,529.297709923664,517.0802919708029
3105,3200607,Aracruz,32,ES,522.5930341880344,532.7153281695887,516.5635140644109,534.6791025641024,536.249490419894
3106,3200706,Atilio Vivacqua,32,ES,498.13046357615895,493.0613496932514,488.606134969325,491.8370860927152,507.60736196319016
3107,3200805,Baixo Guandu,32,ES,515.0127433628314,516.4023411371236,505.320568561873,527.7290265486724,512.4414715719064
3108,3200904,Barra de São Francisco,32,ES,507.4139880952387,517.1302987197722,500.9954480796583,519.5221726190474,524.0398293029872
3109,3201001,Boa Esperança,32,ES,499.2411111111108,508.40761245674764,492.11937716262986,502.37703703703687,469.8961937716263
3110,3201100,Bom Jesus do Norte,32,ES,520.1630573248409,525.2416149068326,507.80621118012414,531.8445859872612,517.5155279503106
3111,3201159,Brejetuba,32,ES,509.8248927038627,517.9004132231407,497.6289256198344,512.6394849785408,520.4132231404959
3112,3201209,Cachoeiro de Itapemirim,32,ES,521.5080499653019,528.648755002224,517.1523343708303,533.6109646079128,554.1840818141396
3113,3201308,Cariacica,32,ES,509.5729211087421,519.09522610429,509.4407932011322,517.7323532712413,504.4087713776099
3114,3201407,Castelo,32,ES,532.6849588719159,535.6107061503416,516.468792710706,545.595417156287,565.2619589977221
3115,3201506,Colatina,32,ES,529.184427966101,536.9593656093502,519.3825709515855,540.2068855932206,559.1118530884808
3116,3201605,Conceição da Barra,32,ES,490.82342995169085,497.2572247706417,487.2913990825691,498.9253623188404,486.9036697247706
3117,3201704,Conceição do Castelo,32,ES,524.2223076923078,529.7224264705886,509.6871323529417,516.416923076923,529.3382352941177
3118,3201803,Divino de São Lourenço,32,ES,505.7280898876406,514.1936170212766,489.2276595744678,510.95056179775304,460.0
3119,3201902,Domingos Martins,32,ES,534.030833333333,544.5474110032366,523.1720064724922,562.604666666667,557.3462783171522
3120,3202009,Dores do Rio Preto,32,ES,498.6948453608247,494.69019607843126,483.43921568627445,488.86391752577316,473.52941176470586
3121,3202108,Ecoporanga,32,ES,496.3637898686673,499.1590664272888,487.6463195691206,496.68649155722363,483.98563734290843
3122,3202207,Fundão,32,ES,521.8095121951218,528.8621247113164,516.7764434180137,537.7675609756102,544.6189376443418
3123,3202256,Governador Lindenberg,32,ES,525.3132275132274,536.4738693467339,511.7321608040199,544.4386243386242,568.9447236180905
3124,3202306,Guaçuí,32,ES,527.3245247148291,538.0611721611726,517.317216117216,533.6726235741448,542.967032967033
3125,3202405,Guarapari,32,ES,521.2225581395348,526.1151124216747,516.0100626612613,530.4690697674409,531.3306302985625
3126,3202454,Ibatiba,32,ES,542.2577030812328,551.4158038147136,520.4201634877383,552.2084033613447,550.6267029972752
3127,3202504,Ibiraçu,32,ES,518.1623376623378,527.2310483870966,514.8270161290324,528.4155844155842,510.48387096774195
3128,3202553,Ibitirama,32,ES,505.84206896551757,503.1108843537412,482.32517006802743,504.4358620689654,504.8979591836735
3129,3202603,Iconha,32,ES,527.8581300813006,539.6175781249998,517.1257812499996,548.044308943089,575.78125
3130,3202652,Irupi,32,ES,513.3720779220776,514.3515151515153,494.07696969696985,524.811038961039,513.5757575757576
3131,3202702,Itaguaçu,32,ES,520.648,519.4787072243348,502.0471482889731,530.5587999999998,527.3003802281369
3132,3202801,Itapemirim,32,ES,500.21992709599,503.9802961275623,495.2632118451021,504.22685297691396,484.12300683371296
3133,3202900,Itarana,32,ES,524.0366666666667,525.0632743362834,499.0194690265489,546.3428571428572,546.8141592920354
3134,3203007,Iúna,32,ES,518.476288659794,532.0086345381523,513.1923694779117,534.7053608247422,540.6425702811244
3135,3203056,Jaguaré,32,ES,517.4841365461842,512.8961111111108,496.9431481481476,518.6813253012041,517.8888888888889
3136,3203106,Jerônimo Monteiro,32,ES,517.6805860805862,522.5700000000002,506.20428571428533,521.2010989010987,537.4285714285714
3137,3203130,João Neiva,32,ES,533.6321739130434,536.5927777777773,514.9022222222222,546.8895652173916,537.0
3138,3203163,Laranja da Terra,32,ES,502.6820689655171,506.47718120805365,489.99530201342276,515.0765517241376,518.5234899328859
3139,3203205,Linhares,32,ES,515.4839219820767,520.7971995043367,510.5721437422565,525.6471006852925,534.8897149938042
3140,3203304,Mantenópolis,32,ES,492.6204379562044,496.8820689655173,490.049310344828,498.86204379562037,502.3448275862069
3141,3203320,Marataízes,32,ES,509.26356033452805,512.2880459770109,507.9409195402295,523.421863799283,523.7011494252873
3142,3203346,Marechal Floriano,32,ES,536.6115485564305,544.0254408060455,523.2581863979847,558.4322834645669,554.6599496221662
3143,3203353,Marilândia,32,ES,524.8980158730158,539.1409961685823,512.7222222222222,545.311111111111,549.1954022988506
3144,3203403,Mimoso do Sul,32,ES,514.560759493671,512.0911885245899,497.9790983606554,514.854852320675,508.0327868852459
3145,3203502,Montanha,32,ES,504.65810185185234,514.0239560439561,498.4582417582414,515.307175925926,497.05494505494505
3146,3203601,Mucurici,32,ES,489.8915789473684,492.8626262626263,478.818181818182,485.69473684210493,455.35353535353534
3147,3203700,Muniz Freire,32,ES,512.5157142857145,524.3160092807426,501.7269141531319,525.8811904761905,540.046403712297
3148,3203809,Muqui,32,ES,513.1755417956657,515.734897360704,500.2281524926685,523.7984520123847,530.6158357771261
3149,3203908,Nova Venécia,32,ES,517.1070016474462,521.2132970451016,506.66749611197497,528.3121911037882,526.6407465007776
3150,3204005,Pancas,32,ES,499.62276422764245,503.8804780876497,493.1358565737055,499.0926829268294,517.3705179282869
3151,3204054,Pedro Canário,32,ES,489.35201465201476,489.57670068027187,486.75068027210847,489.72527472527514,486.08843537414964
3152,3204104,Pinheiros,32,ES,492.5227805695136,501.8889952153107,493.7784688995218,499.25159128978294,501.6267942583732
3153,3204203,Piúma,32,ES,520.1882352941177,532.792592592593,520.7324618736385,523.9486425339369,554.1612200435729
3154,3204252,Ponto Belo,32,ES,501.9465277777775,499.6169934640524,490.42614379084966,496.3618055555557,474.2483660130719
3155,3204302,Presidente Kennedy,32,ES,485.8377049180329,487.4566929133856,479.9669291338582,481.2508196721311,492.4409448818898
3156,3204351,Rio Bananal,32,ES,520.8743801652896,521.6338541666664,505.3992187500005,540.9093663911848,545.15625
3157,3204401,Rio Novo do Sul,32,ES,518.1973977695168,520.9974820143883,498.68201438848934,527.5159851301117,527.6978417266187
3158,3204500,Santa Leopoldina,32,ES,510.09623655913975,524.141836734694,505.27602040816316,527.1897849462366,506.1224489795918
3159,3204559,Santa Maria de Jetibá,32,ES,527.7694805194807,539.2073208722741,518.8750778816195,538.6550324675322,553.3021806853583
3160,3204609,Santa Teresa,32,ES,545.5091726618701,551.6278065630396,525.3436960276339,556.9089928057551,560.9326424870467
3161,3204658,São Domingos do Norte,32,ES,507.04012738853515,508.0543209876544,491.8166666666668,498.1452229299362,526.5432098765432
3162,3204708,São Gabriel da Palha,32,ES,516.5971887550199,526.5545338441893,505.7462324393359,529.1050870147252,529.8084291187739
3163,3204807,São José do Calçado,32,ES,515.2650602409636,517.3469273743016,496.1346368715082,523.4000000000001,504.0223463687151
3164,3204906,São Mateus,32,ES,509.0470878578475,517.981385080178,505.2033232628392,517.9252467917081,507.3251220079015
3165,3204955,São Roque do Canaã,32,ES,525.5776951672865,531.101838235294,501.74007352941226,531.9141263940522,584.4852941176471
3166,3205002,Serra,32,ES,513.8342115224476,525.3890030468378,515.731531212353,526.1089635854347,517.0750371997449
3167,3205010,Sooretama,32,ES,495.3531187122737,503.16324951644066,491.7123791102514,492.44446680080483,526.2669245647969
3168,3205036,Vargem Alta,32,ES,529.2997461928935,538.2199017199013,511.5353808353809,532.8461928934008,561.2285012285013
3169,3205069,Venda Nova do Imigrante,32,ES,534.1640988372096,547.7868531468532,524.7146853146858,557.8081395348839,568.4475524475524
3170,3205101,Viana,32,ES,500.8835036496353,509.7619402985076,499.5722523744907,503.8707299270076,485.82089552238807
3171,3205150,Vila Pavão,32,ES,506.92686567164196,516.7820143884892,492.45971223021576,524.5746268656716,513.2374100719425
3172,3205176,Vila Valério,32,ES,514.9762452107276,523.1992727272727,495.3778181818185,522.5042145593864,530.9090909090909
3173,3205200,Vila Velha,32,ES,535.8643966547196,546.4022957950716,531.274585145804,554.2792626728111,554.472369904946
3174,3205309,Vitória,32,ES,547.4837503540733,556.8835303600198,538.9733387067895,570.683098857521,576.8583198996955
3175,3300100,Angra dos Reis,33,RJ,509.71094916459407,524.3674488769699,515.3578612135437,518.8392108069675,529.0512906469996
3176,3300159,Aperibé,33,RJ,516.2809523809522,519.6918699186996,501.09634146341506,524.8168831168832,541.5447154471544
3177,3300209,Araruama,33,RJ,515.3284618662112,526.2256211812628,515.3981670061089,525.1615679590956,543.6008146639512
3178,3300225,Areal,33,RJ,514.7091397849463,526.6154639175254,519.6628865979379,519.6860215053762,535.2577319587629
3179,3300233,Armação dos Búzios,33,RJ,516.9805872756925,529.7740909090907,519.4374242424237,528.0019575856443,541.6060606060606
3180,3300258,Arraial do Cabo,33,RJ,510.6097505668937,520.9205567451813,512.7464668094216,524.2947845804987,540.0856531049251
3181,3300308,Barra do Piraí,33,RJ,523.9542586750794,539.9087758112094,526.8317846607665,537.183753943218,567.8023598820059
3182,3300407,Barra Mansa,33,RJ,522.4458029775103,539.0713469633183,525.3267889356598,538.6293949952485,561.473241130487
3183,3300456,Belford Roxo,33,RJ,495.4564294992062,505.61529348411557,503.4639876144313,499.2660124116027,508.05869682283253
3184,3300506,Bom Jardim,33,RJ,533.657440476191,554.8196581196578,533.4954415954413,558.4630952380955,600.8547008547008
3185,3300605,Bom Jesus do Itabapoana,33,RJ,527.7086185044355,536.5583132530122,520.0960240963856,534.4068441064636,543.4939759036145
3186,3300704,Cabo Frio,33,RJ,518.7317668054735,531.8637737961934,525.156298992159,536.0437239738249,559.6024636058231
3187,3300803,Cachoeiras de Macacu,33,RJ,511.98097560975566,522.3220588235297,511.4371323529409,517.251317073171,544.7426470588235
3188,3300902,Cambuci,33,RJ,509.2303278688525,512.3089219330855,495.8665427509293,509.334836065574,543.3457249070632
3189,3300936,Carapebus,33,RJ,496.615909090909,502.3132867132869,498.73286713286706,502.57348484848484,500.83916083916085
3190,3300951,Comendador Levy Gasparian,33,RJ,508.2,528.2886010362689,516.699481865285,511.31122994652384,548.7046632124352
3191,3301009,Campos dos Goytacazes,33,RJ,523.2610885458989,527.7117041555464,518.9754479603513,533.5149878147831,537.7862498411488
3192,3301108,Cantagalo,33,RJ,517.7547703180214,534.2273648648645,514.8641891891895,530.9540636042403,571.6891891891892
3193,3301157,Cardoso Moreira,33,RJ,514.4630952380954,513.032044198895,503.93093922651934,525.2339285714286,533.1491712707183
3194,3301207,Carmo,33,RJ,518.4200772200769,539.8087912087908,524.583882783883,541.4034749034748,579.3406593406594
3195,3301306,Casimiro de Abreu,33,RJ,515.229081632653,526.99322853688,520.106408706167,532.0551020408166,531.7533252720677
3196,3301405,Conceição de Macabu,33,RJ,507.58973509933776,511.63281733746135,505.14024767801874,519.2801324503315,536.5325077399381
3197,3301504,Cordeiro,33,RJ,524.8725806451615,527.6203124999995,518.2181249999999,525.3896774193545,561.5625
3198,3301603,Duas Barras,33,RJ,515.3193798449611,528.3014285714287,517.7257142857142,523.9046511627909,537.4285714285714
3199,3301702,Duque de Caxias,33,RJ,503.7238724504447,514.012793292312,511.62987355466953,511.04570525711017,524.1787815268104
3200,3301801,Engenheiro Paulo de Frontin,33,RJ,508.86344086021506,520.749,509.2810000000001,521.3720430107527,504.8
3201,3301850,Guapimirim,33,RJ,505.3940667490732,517.385878300803,510.28358208955217,508.8374536464768,511.894374282434
3202,3301876,Iguaba Grande,33,RJ,511.5908183632731,519.4169811320751,516.0054716981134,513.9141716566867,523.7358490566038
3203,3301900,Itaboraí,33,RJ,502.7800762631069,513.0133273300326,507.9111661413779,507.21375119161036,527.1994597028365
3204,3302007,Itaguaí,33,RJ,504.1424093148235,516.3429780033853,511.41565143823993,510.1255261979394,511.6666666666667
3205,3302056,Italva,33,RJ,532.2943548387094,536.5682170542635,524.4891472868217,532.5459677419353,570.1550387596899
3206,3302106,Itaocara,33,RJ,518.5714285714287,522.4843511450384,507.5543893129771,534.6217303822937,547.2137404580153
3207,3302205,Itaperuna,33,RJ,533.8374426229514,540.8358385093161,526.7239751552789,550.3281311475407,569.7515527950311
3208,3302254,Itatiaia,33,RJ,517.7023560209423,524.7150851581506,518.1513381995132,534.3031413612566,529.5863746958637
3209,3302270,Japeri,33,RJ,488.8138245614038,494.5909874088797,492.06050364479813,488.4456140350886,480.5036447978794
3210,3302304,Laje do Muriaé,33,RJ,523.4672897196265,536.1385321100918,516.5146788990826,527.9233644859814,569.1743119266055
3211,3302403,Macaé,33,RJ,524.4157894736844,534.7892929292934,525.5704040404037,539.5788826574623,550.7676767676768
3212,3302452,Macuco,33,RJ,498.662091503268,515.3854430379749,502.0360759493673,505.0973856209151,540.7594936708861
3213,3302502,Magé,33,RJ,504.8375777237088,514.3350215244361,507.3067358825023,505.0135712354697,517.3562927323374
3214,3302601,Mangaratiba,33,RJ,503.38525519848747,519.9242369838416,512.3337522441656,516.0455576559547,505.6373429084381
3215,3302700,Maricá,33,RJ,523.2965743944635,538.0652528548127,526.6422185970639,538.7628373702407,548.4306688417619
3216,3302809,Mendes,33,RJ,517.9579710144925,529.8913165266109,525.3733893557425,536.0973913043483,544.0896358543417
3217,3302858,Mesquita,33,RJ,503.73644295301955,518.0625039419732,513.7778618732248,516.6598322147644,515.3831598864712
3218,3302908,Miguel Pereira,33,RJ,519.2193333333325,533.4952868852458,526.9184426229509,546.4217777777778,557.172131147541
3219,3303005,Miracema,33,RJ,508.88677325581307,519.7886583679115,511.4609958506224,518.1466569767442,553.3333333333334
3220,3303104,Natividade,33,RJ,530.1084821428575,530.3745689655169,511.67241379310315,538.1191964285715,571.4655172413793
3221,3303203,Nilópolis,33,RJ,508.7938612422818,525.209750256586,519.9004447485465,523.8335997094075,537.0920287375984
3222,3303302,Niterói,33,RJ,550.2336239735887,567.7221530249102,548.9600857327715,587.2281977482428,611.5076027175671
3223,3303401,Nova Friburgo,33,RJ,545.6029129662518,563.0966677886232,545.3152810501507,572.2819538188285,612.3527431841131
3224,3303500,Nova Iguaçu,33,RJ,503.98873748609606,515.3932636393334,510.39356419470687,510.83378058954395,514.9872590656648
3225,3303609,Paracambi,33,RJ,519.2277122641502,526.2381111111112,518.5663333333333,526.5596698113211,544.1111111111111
3226,3303708,Paraíba do Sul,33,RJ,512.5794372294376,520.265781409602,511.67895812053104,517.5412337662344,541.3074565883554
3227,3303807,Paraty,33,RJ,525.4548057259714,542.2753875968989,526.4790697674418,541.0089979550107,535.4651162790698
3228,3303856,Paty do Alferes,33,RJ,500.1268623024828,517.3619148936168,509.5065957446808,514.241309255079,528.2553191489362
3229,3303906,Petrópolis,33,RJ,529.8144155057532,546.0796388782168,532.1718209757956,548.3229154048045,560.6492508643872
3230,3303955,Pinheiral,33,RJ,522.7359050445104,537.520281690141,521.4619718309859,543.4991097922854,574.9295774647887
3231,3304003,Piraí,33,RJ,517.4160655737708,531.8332307692305,520.4366153846155,531.185573770491,556.5538461538462
3232,3304102,Porciúncula,33,RJ,510.0004504504504,509.29873417721547,501.3746835443039,514.9090090090087,528.5232067510549
3233,3304110,Porto Real,33,RJ,516.9525896414343,522.743682310469,513.9227436823106,528.4490039840638,519.85559566787
3234,3304128,Quatis,33,RJ,521.4331797235022,535.3261603375526,523.3611814345992,533.4599078341014,533.5864978902954
3235,3304144,Queimados,33,RJ,496.6740786749484,508.62689010132334,506.2912314886981,502.0575569358178,507.6149649259548
3236,3304151,Quissamã,33,RJ,511.14386503067556,520.0706051873199,508.97089337175817,511.0481595092025,511.64265129682997
3237,3304201,Resende,33,RJ,532.803698811096,547.2664327002476,532.8951279933929,558.3667107001318,557.8447563996697
3238,3304300,Rio Bonito,33,RJ,513.7163249211357,523.5316568047336,512.0028846153845,523.1029179810729,538.4467455621302
3239,3304409,Rio Claro,33,RJ,506.74790697674393,528.6445414847162,518.3751091703059,520.9813953488372,549.4323144104803
3240,3304508,Rio das Flores,33,RJ,505.4974683544302,520.3264367816093,517.3436781609197,516.9126582278479,546.8965517241379
3241,3304524,Rio das Ostras,33,RJ,522.7017220543802,536.1171509971513,528.7576068376062,539.8912688821754,543.8005698005697
